# Polysun weather profile generated by hostrada4py from HOSTRADA data
# Columns: Global radiation [Wh/m2], Diffuse radiation [Wh/m2], Long-wave irradiation [Wh/m2], Ambient temperature [degC], Wind speed [m/s], Relative humidity [%]
# Location: HOSTRADA, lat=52.521918, lon=13.413215
Gh,Dh,Lh,Tamb,Vwnd,Hrel
0,0,176.085,3.5,0.9,92
0,0,175.349,3.3,0.8,92.4
0,0,174.302,3,0.7,93.2
0,0,171.514,2.3,1,93.7
0,0,172.502,2.5,1,94.3
0,0,171.801,2.3,1,94.8
0,0,171.308,2.2,1.4,94.5
5.7,5.7,171.152,2.2,1.9,93.9
63.7,61.8779,175.117,3.2,2.1,93.1
198.3,138.806,183.277,5.3,2.4,90.1
310,152.138,192.636,8.1,2.7,80.4
389.6,140.441,195.182,9.6,4.4,69
425.4,122.732,195.9,10.6,4,60.2
422.2,96.9865,195.231,11,4.3,55.1
375,71.0966,196.659,11.7,4.1,51.8
278.3,49.2173,194.543,11.4,4.8,50.4
157.1,25.9215,193.834,11,4.3,52.4
36,36,190.745,9.7,3,57.8
0,0,187.32,8,3.2,67.2
0,0,190.283,8.3,4,71.4
0,0,187.558,7.5,3.5,73.6
0,0,187.964,7.2,3.2,78.5
0,0,187.578,6.9,3,81.3
0,0,185.617,6.2,2.7,84.8
0,0,186.1,6.1,2.9,87.8
0,0,184.673,5.7,3,88.9
0,0,184.205,5.6,2.9,88.8
0,0,182.175,5.1,2.9,89.3
0,0,181.944,5,3.5,90
0,0,181.367,4.9,3.5,89.5
0,0,179.958,4.6,3.6,89.1
7.7,7.7,179.529,4.5,3.3,89.1
76.7,71.7328,181.704,5.1,3.6,87.7
201.8,134.442,188.974,7.2,4.9,81.5
303.5,152.121,194.6,9.1,5,73.3
368.8,154.033,198.952,10.7,4.6,66
401.1,139.759,203.907,12.3,4.9,60.6
403.3,107.267,207.299,13.2,4.5,58.9
316.9,113.787,208.094,13.4,4.8,58.6
198.7,108.101,210.434,14,5.3,57.6
102.7,54.1947,210.014,14,5.2,56.8
22.3,22.3,208.89,13.6,4.5,58.3
0,0,207.817,13.1,4.9,60.9
0,0,208.111,12.9,3.8,63.5
0,0,210.009,13.2,4.3,64.5
0,0,210.055,13.2,4.6,64.6
0,0,209.604,13,3.9,65.7
0,0,209.463,12.7,3.3,68.6
0,0,207.932,11.7,3.3,76.5
0,0,207.783,11,3.3,85.2
0,0,206.894,10.6,3.6,88.2
0,0,204.994,10.3,4.1,86.8
0,0,203.406,10,3.5,86.3
0,0,202.862,10,3.7,84.7
0,0,201.536,10,4.1,80.9
3.7,3.7,200.103,9.8,3.7,79.5
56.6,55.2567,201.492,10.2,3.7,78.2
190.9,134.485,205.404,11.4,4.2,73.7
212.6,176.666,210.282,12.7,3.8,70.5
254.9,203.487,214.068,13.5,3.9,70.3
357.7,173.157,223.659,15.6,4.3,68.5
296.2,188.597,229.893,17.2,4.5,64.6
152.4,143.377,227.237,16.8,4.4,63.4
80,78.3305,227.438,16.7,3.9,64.8
59.8,54.7081,226.898,16.4,3,66.8
12.9,12.9,227.673,16.6,4.3,66.3
0,0,223.796,16,3.4,64.6
0,0,222.403,15.5,2.4,66.9
0,0,220.609,14.8,2.4,70.6
0,0,219.269,14.2,2.1,74.4
0,0,220.644,14.4,2.1,75.3
0,0,214.664,13.1,2.2,76.4
0,0,210.566,11.9,2.3,80.9
0,0,207.185,11,2.3,83.5
0,0,204.757,10.3,2.4,86.1
0,0,203.896,9.9,2.3,89.2
0,0,204.825,10,2.4,90.6
0,0,203.85,9.7,2.2,92
0,0,203.817,9.6,2.3,93.4
2.2,2.2,207.406,10.3,1.7,94.2
41.8,41.1101,211.439,11.2,2.1,93.2
164.2,133.401,216.84,12.6,2.5,88.8
198,171.04,218.165,13.2,2.7,84.2
110.7,108.832,220.29,13.5,2.8,85.9
125.1,122.789,225.069,14.3,2.7,87.9
163.6,156.74,227.987,15,2.3,86.1
123.7,120.191,230.278,15.6,2.3,84
104.2,98.693,229.761,15.7,2.5,81.4
72.4,57.3523,227.973,15.4,2.3,80.8
9,9,224.552,14.5,1.7,83.8
0,0,219.041,13,1.7,89.4
0,0,216.784,12.3,1.6,93
0,0,218.611,12.6,2.3,94
0,0,219.178,12.7,2.1,94.2
0,0,219.245,12.7,2.1,94.4
0,0,219.608,12.7,1.8,95.5
0,0,218.464,12.4,1.6,96.6
0,0,217.368,12.2,2.2,96.3
0,0,213.284,11.4,2.6,95.9
0,0,210.809,10.9,3.3,95.8
0,0,210.683,10.9,3,95.4
0,0,211.562,11.1,3.6,95.1
0,0,212.635,11.3,3.6,95.4
0.9,0.9,214.632,11.7,3.6,95.5
42.8,42.0553,217.975,12.4,4.2,95.1
128.9,118.739,223.822,13.7,4.7,93
131.1,127.346,225.542,14.3,4.4,89.2
114.7,112.67,229.114,15.3,5,85
72.1,71.3233,229.553,15.4,3.6,84.8
67.2,66.4811,229.508,15,4,90.2
54.4,53.839,228.547,14.5,4.8,94.8
59.8,58.8445,228.754,14.5,4.1,95.4
41.4,40.2147,227.996,14.4,3.6,94.7
6.5,6.5,227.342,14.3,4.3,94.3
0,0,224.688,14,4.1,91.1
0,0,221.687,13.8,3.9,85.6
0,0,219.292,13.6,3.8,81.9
0,0,215.726,13.3,4.1,76.6
0,0,213.483,13.3,4.8,71.2
0,0,212.131,13.2,4.8,69.2
0,0,212.262,13.2,4.9,69.5
0,0,211,12.7,4.9,72.2
0,0,211.139,12.4,4.6,76.1
0,0,212.04,12.4,4.9,78.4
0,0,212.409,12.5,4.9,78.1
0,0,212.593,12.7,5,76.1
0,0,210.203,12.5,5.8,72.6
1.2,1.2,208.197,12.3,5.7,70.1
30.3,29.9154,206.346,12,5.9,69.1
99.8,96.7203,205.185,11.9,7.2,67.5
99.7,97.9201,203.515,11.6,7.1,66.9
103.8,102.117,206.161,12.2,6.8,66.5
72.3,71.5095,202.874,11.5,7.5,66.5
91.5,90.1496,202.768,11.6,7.1,65.2
118,114.819,202.188,11.9,7.4,60.9
98.9,93.8466,200.083,11.9,8.2,56.6
79.6,49.3963,198.101,11.6,7.6,55.4
20.5,20.5,196.36,10.9,6.8,58.3
0,0,195.729,10.4,5,61.8
0,0,195.636,10.3,5,62.6
0,0,192.353,9.6,5.3,62.3
0,0,191.031,9.1,4.7,64.4
0,0,190.453,8.7,4.4,67.3
0,0,189.976,8.3,4.5,70.6
0,0,191.036,8.3,4,73.4
0,0,190.055,7.9,3.6,75.6
0,0,188.808,7.5,3.7,77.1
0,0,187.692,7.1,3.2,79
0,0,188.331,7.1,3.5,80.9
0,0,188.02,7,4.7,81.3
0,0,188.43,7.1,4.8,81.2
2.6,2.6,189.598,7.4,4.4,80.7
36.6,36.0212,192.809,8.3,4.7,78.3
133.7,119.622,195.507,9.2,5.5,74.5
265.1,154.925,201.081,10.7,5.1,71.1
327.3,161.933,205.733,12.1,6.1,66.6
297.7,192.233,206.126,12.6,6.3,62.3
206.1,180.514,206.556,13,6.3,59.3
74.3,73.2201,203.496,12.4,5.7,58.8
58.2,57.2538,204.099,12.3,5.8,61
64.7,49.9367,204.459,12,5.7,64.8
16.4,16.4,203.8,11.3,4.9,70.9
0,0,205.958,11.4,4.8,75.1
0,0,204.714,10.6,5.1,81.9
0,0,207.079,10.5,5.6,90.2
0,0,207.665,10.5,4.9,92
0,0,206.829,10.4,4.7,90.9
0,0,207.195,10.6,5.1,89.1
0,0,205.363,10.5,5.1,85.1
0,0,201.824,10.1,5.8,80.4
0,0,197.331,9.2,5.5,79.5
0,0,193.916,8.3,4.1,81.5
0,0,190.776,7.5,5.2,82.9
0,0,189.985,7.2,4,84.6
0,0,187.918,6.7,4.4,85.1
3,3,186.371,6.4,3.3,84.4
59.5,56.6686,185.836,6.3,3.5,84.1
188.1,118.377,192.253,8,4.7,80.6
283,137.558,194.439,9.2,6.6,71.7
215.8,186.25,192.051,9.3,8.1,64.7
169.5,161.765,186.465,7.6,7.2,69.5
138.1,134.301,181.066,5.4,8.3,81.4
147.8,137.175,178.446,4.2,6.7,89.8
96.5,91.1434,186.707,5.8,7,94.4
38.2,36.8303,200.177,8.8,8.2,93.8
6.9,6.9,201.913,9.5,9.1,88.9
0,0,201.615,9.8,8.9,83.8
0,0,201.142,10,9.6,79.8
0,0,199.931,10,9.3,76.5
0,0,198.443,9.8,9.7,75
0,0,196.037,9.3,10.4,74.7
0,0,194.409,9.1,10.2,72.8
0,0,190.397,8.3,9.4,71.7
0,0,188.799,8,8.1,71
0,0,185.553,7.4,7.6,69.4
0,0,184.134,7.1,6.7,69.1
0,0,183.298,6.7,6.4,71.5
0,0,181.909,5.7,5.3,80
0,0,185.05,6,5.1,85.8
0,0,186.43,6.5,5.9,83.2
19.8,19.6193,185.302,6.1,5.1,85.2
41.6,41.1664,187.321,6.2,5.7,90.4
88.8,87.3274,189.787,6.7,5.5,91.2
133.6,130.451,193.331,7.6,5.2,89.5
101.4,99.7869,196.29,8.4,5,87.3
83.5,82.33,200.419,9.5,4.4,84.4
65.1,64.2442,201.357,10,4.7,80.4
60.4,59.3335,196.996,8.9,4.9,82.5
31.4,30.6842,198.424,8.8,4.9,88.2
6.4,6.4,198.648,8.8,5.7,88.9
0,0,199.222,9,5.5,87.8
0,0,198.295,8.8,4.7,87.8
0,0,196.749,8.5,5.7,87.3
0,0,194.172,8,6.1,86.4
0,0,193.782,7.9,6.5,86.6
0,0,196.164,8.5,6.5,85.5
0,0,196.943,8.8,7.2,83.7
0,0,196.503,8.8,7.1,82.4
0,0,196.869,9,7.5,80.8
0,0,196.307,9,8.3,79.2
0,0,194.483,8.6,7.4,79.2
0,0,192.533,8.1,6.8,80.1
0,0,192.219,8,7.6,80.5
0,0,192.151,8,6.4,80.3
42,41.1533,191.598,7.9,6,80
106.5,100.914,194.788,8.8,6.2,77.5
122.9,119.318,194.256,8.9,5.3,74.8
117.8,115.521,193.952,8.6,4.5,77.7
79.2,78.2036,196,8.5,4.9,85
84,82.8001,196.414,8.1,4.4,92.1
61.1,60.3339,199.38,8.5,4.3,95.8
92.9,87.5727,203.347,9.3,4,96.5
91.1,18.8436,207.176,10.2,4.8,95
16.1,16.1,205.147,9.9,5.1,93.1
0,0,206.898,10.3,5.8,92.6
0,0,205.874,10.2,6.2,90.9
0,0,203.798,9.9,5.3,88.9
0,0,205.463,10.3,6,88.2
0,0,205.435,10.4,6.2,86.7
0,0,203.101,10,5.7,85.4
0,0,201.76,9.7,5.4,85.6
0,0,200.025,9.3,5.4,86
0,0,197.242,8.6,4.9,87.4
0,0,195.392,8.1,4.3,88.8
0,0,195.455,8.1,4.6,89
0,0,193.568,7.7,4.1,88.8
0,0,193.723,7.7,4.3,89.3
0,0,193.145,7.6,4.1,88.9
42.1,41.1954,194.917,8.1,4.1,87.3
136.4,115.721,200.988,9.6,4,84.7
247.4,148.084,205.666,10.9,3.8,80.6
343.1,125.624,211.989,12.7,4.6,74.6
381.9,104.159,216.203,14.1,4.9,68.5
341.1,111.583,218.209,14.8,4.2,65.4
238.9,129.685,216.454,14.3,4.2,66.9
197.9,57.1615,219.243,14.8,4.5,67.6
95.8,15.807,214.999,13.9,3.4,68
10,10,210.7,12.4,2.2,75
0,0,209.996,11.6,2.5,83.3
0,0,210.366,11.5,2.3,85.7
0,0,207.957,11,2.7,85.7
0,0,206.625,10.7,2.4,86
0,0,203.54,10,3.2,86.7
0,0,206.08,10.5,3.6,87.2
0,0,207.27,10.9,3,85.1
0,0,206.708,10.9,2.9,83.5
0,0,203.333,10.1,2.9,84.7
0,0,206.141,10.7,2.3,84.6
0,0,207.735,11.1,2.6,83.7
0,0,207.987,10.8,2.8,88.6
0,0,209.238,10.7,3.3,93.9
0,0,209.27,10.7,3.8,94
32.1,31.5724,212.61,11.4,5.9,93.8
97.1,92.9958,214.68,12.1,7.2,89.7
43,42.6394,210.785,11.5,8.6,86.9
77.9,76.8778,207.558,10.6,8.2,90.2
93.1,91.6884,205.992,10.3,8.9,89.8
59,58.3919,202.919,9.7,6.8,89.1
166.4,141.775,210.37,11.7,8.9,83
175.8,72.4165,205.557,11.5,9.2,72.9
96.5,15.9225,204.45,11.5,7.3,70.2
10.1,10.1,203.989,11.5,6.5,69.1
0,0,202.036,11.2,6.1,67.8
0,0,202.333,11.2,5.6,68.5
0,0,201.479,10.9,5.7,69.8
0,0,199.627,10.3,4.9,72.1
0,0,198.48,9.8,4.9,75.1
0,0,196.686,9.2,4.6,77.7
0,0,195.779,8.9,4.1,79
0,0,191.489,7.8,2.7,81
0,0,187.412,6.6,2.6,84.9
0,0,186.312,6.1,3,88.5
0,0,184.821,5.7,3.2,89.4
0,0,182.291,5.1,2.6,89.7
0,0,179.923,4.4,2,92
0,0,179.05,4.1,1.9,93.5
38,37.2243,180.018,4.3,1.7,93.9
111.8,102.737,189.787,6.7,1.3,91.2
205.5,154.902,193.556,8,1.7,84.5
272.9,169.796,204.185,11,1.9,75.4
316,153.521,207.813,12.4,2.7,68.1
307.7,131.556,209.25,13.1,2.9,63.9
230.7,125.922,206.408,12.6,3.3,62.9
109.8,93.5644,205.76,12.2,3.1,65.6
59.9,30.3438,204.93,11.8,3,68
8.3,8.3,201.177,10.6,2.7,72.5
0,0,201.233,10.2,3,77.5
0,0,200.676,9.9,2.7,79.8
0,0,200.198,9.6,2.8,82.4
0,0,200.112,9.5,2.5,83.5
0,0,199.768,9.5,2.9,82.5
0,0,198.817,9.4,2.8,81.1
0,0,197.933,9.3,2.8,79.9
0,0,196.551,9.1,2.9,78.6
0,0,195.499,8.8,2,79.5
0,0,193.361,8.2,1.3,81.2
0,0,190.908,7.5,1.8,83.3
0,0,188.551,6.8,1.8,85.7
0,0,186.432,6.1,1.9,88.9
0,0,185.197,5.6,1.3,92.2
31.8,31.2413,189.694,6.6,1.9,92.4
121.4,106.616,198.439,8.7,2.1,89.7
216.8,150.045,207.043,11,2.3,83.1
283.6,159.519,214.709,13.2,2.9,75.3
336.6,129.863,220.653,14.8,2.8,70.7
253.8,164.022,225.041,15.8,2.7,69.3
202.4,136.555,226.363,16.2,3.3,67.8
111.2,92.3531,222.592,15.5,3.3,67.3
38.3,32.8187,220.742,14.8,2.5,70.9
2.3,2.3,219.89,14.1,2.4,77.1
0,0,219.922,13.5,2.1,84.9
0,0,220.931,13.3,2.5,90.5
0,0,221.588,13.3,3.3,92.4
0,0,223.553,13.6,2.8,93.7
0,0,225.763,13.9,3.5,95.7
0,0,227.061,14.1,3.1,96.5
0,0,226.512,14,2.5,96.4
0,0,224.463,13.6,2.4,96.4
0,0,221.986,13.1,2,96.6
0,0,220.066,12.7,1.5,96.9
0,0,218.125,12.3,1.4,97.1
0,0,217.255,12.1,1.9,97.5
0,0,215.701,11.8,1.8,97.3
0,0,215.016,11.7,1.6,96.7
12.1,12.0158,213.506,11.4,1.7,96.6
39.5,39.0604,214.984,11.7,1.4,96.6
60.9,60.1437,217.477,12.3,2,95.1
94.4,92.8393,219.479,12.8,2.1,93.6
114,111.802,220.375,13.1,2.2,91.8
140.1,134.423,219.332,13.2,2.5,87.4
124.2,117.229,217.742,13.1,2.5,84.4
108.6,90.1513,217.52,13.1,2.8,83.8
50.9,27.8014,215.343,12.6,1.9,84.6
3.1,3.1,211.095,11.5,1.7,87.8
0,0,209.495,10.9,1.6,91.7
0,0,209.142,10.7,1.9,93.6
0,0,207.886,10.4,1.5,94.2
0,0,207.176,10.2,1.3,95
0,0,206.79,10.1,1.4,95.3
0,0,206.311,10,1.5,95.3
0,0,205.51,9.8,1.9,95.8
0,0,204.68,9.6,1.4,96.2
0,0,205.694,9.8,1.5,96.4
0,0,205.602,9.8,1.9,96.1
0,0,204.619,9.6,2.2,96
0,0,206.759,10.1,3.4,95.2
0,0,205.813,10,3.5,93.7
0,0,204.989,9.9,3.1,92.6
24.4,24.0432,205.211,10,3.7,91.8
89.3,85.5727,206.601,10.4,4,90.2
112.7,109.392,206.865,10.7,4.4,86.7
201.5,170.107,208.083,11.3,4.9,82
302.1,149.498,210.409,12.5,5.7,73.1
240.1,162.232,206.321,12.3,5.4,65.8
198.2,131.314,204.747,12.1,4.5,64.4
168,57.7957,205.937,12.5,4.1,62.9
71.7,11.8305,204.385,12.3,3.7,61.6
6,6,200.954,11.2,2.6,65.3
0,0,201.161,10.7,2.8,71.3
0,0,202.896,10.8,3.1,74.5
0,0,202.974,10.8,3.3,74.7
0,0,202.701,10.8,3.5,74
0,0,201.183,10.4,3.5,74.9
0,0,201.716,10.4,2.9,76.3
0,0,203.666,10.8,3.4,76.5
0,0,205.08,11.1,3.3,76.5
0,0,203.724,10.7,3.4,77.9
0,0,201.932,10.1,2.8,80.7
0,0,200.509,9.6,2.8,83.3
0,0,197.247,8.7,2.5,86
0,0,199.189,9,2.6,87.7
0,0,201.125,9.5,2.4,86.5
17.7,17.504,203.539,10.1,2.1,85.3
80.6,78.1159,206.337,10.8,2.3,83.8
108.5,105.54,210.9,12,2.5,80.5
264,158.539,214.584,13.1,3.3,76.2
322.6,126.346,218.869,14.3,3.5,72.3
329.4,88.8694,223.295,15.5,3.9,68.8
218.2,116.414,220.561,15,3.2,68.3
164.2,56.1027,219.746,14.6,2.4,70.9
74.8,12.342,217.191,13.9,2.8,73
3,3,212.018,12.5,1.9,77.1
0,0,207.06,10.9,2,84.5
0,0,204.598,10,2.2,89.9
0,0,202.937,9.5,2.1,92.1
0,0,200.584,8.9,2.3,93.6
0,0,199.832,8.7,2.4,94.2
0,0,198.901,8.5,2.2,94.2
0,0,197.167,8.1,2,94.6
0,0,195.677,7.9,2.8,92.7
0,0,195.252,7.9,3.3,91.3
0,0,193.363,7.4,2.7,92.6
0,0,192.968,7.3,2.3,92.8
0,0,192.76,7.3,2.8,92.1
0,0,190.054,6.7,2.3,92.1
0,0,188.353,6.3,1.9,92.4
27.6,27.1016,189.487,6.6,2.2,91.7
125.4,101.886,195.139,8.1,2.6,88
237.8,123.538,202.326,10.3,2.4,79.2
313.1,114.733,210.506,12.8,3.1,69.9
352,93.1162,214.648,14.4,3.3,62.1
344.8,71.7085,217.909,15.7,3,56.2
278.2,58.9132,221.905,16.8,2.8,53.7
178.2,38.7192,224.113,17.4,2.3,52.4
64.8,14.2156,219.336,16.4,2.4,52.7
2,2,208.89,13.6,2.1,58.3
0,0,204.304,11.9,2.7,65.5
0,0,199.965,10.6,2.2,69.5
0,0,196.419,9.4,2,74.5
0,0,195.149,8.7,2.3,79.8
0,0,195.669,8.7,3.2,81.3
0,0,191.376,7.7,2.4,82
0,0,190.459,7.4,2.5,83.3
0,0,192.263,7.6,2.9,86.1
0,0,190.293,6.9,2.9,89.9
0,0,188.149,6.3,2.5,91.7
0,0,188.672,6.3,2.8,93.5
0,0,187.207,5.9,2.7,94.6
0,0,187.953,6.1,2.9,94.1
0,0,187.675,6.2,2.8,91.6
27.3,26.7892,189.31,6.6,2.4,91.1
126.7,100.102,198.83,9,2.8,86.6
234.7,121.229,203.945,10.9,3.2,76
312.7,109.651,206.645,12.2,4.1,67.6
347.5,91.9691,209.818,13.5,4.7,61.1
340.1,70.7665,210.38,14.2,4.7,55.7
279.3,54.367,212.477,15,4.5,52.6
183.4,32.4535,211.997,14.9,3.6,52.6
71.4,71.4,208.956,13.8,2.9,56.6
1,1,204.278,12,3.1,64.4
0,0,203.043,11,2.3,72.5
0,0,199.032,9.6,1.9,79.1
0,0,197.311,8.8,2,84.8
0,0,198.23,8.8,2.5,87.6
0,0,196.467,8.3,3.2,89.3
0,0,195.34,8,3.4,90.1
0,0,195.944,8.2,3.2,89.1
0,0,194.163,7.9,3.2,87.8
0,0,194.714,8,3.4,88.1
0,0,192.989,7.6,2.8,88.4
0,0,190.671,7.1,2.8,88.2
0,0,190.081,6.9,2.7,89.2
0,0,188.328,6.4,2.4,90.8
0,0,186.846,6,2.4,91.8
24.7,24.2611,188.061,6.3,2.6,91.4
124.4,97.9623,194.001,7.7,3.4,90.2
235.9,115.613,200.158,9.3,3.5,86.4
317.1,100.008,204.604,10.8,3.5,79
355.9,80.103,206.938,11.8,4,72.8
351.3,61.7542,208.941,12.6,3.9,68.5
288.8,48.4984,209.33,13,3.5,65.1
185.8,30.6931,209.915,13.2,3.2,64.3
68.4,68.4,207.031,12.3,1.9,67.4
0,0,201.993,10.5,1.4,75.8
0,0,200.475,9.6,1.5,83.2
0,0,196.588,8.5,1.4,86.8
0,0,194.426,7.8,1.6,90.1
0,0,190.289,6.7,1.5,92.9
0,0,192.561,7.1,1.2,94.5
0,0,191.816,7,1.7,93.5
0,0,190.23,6.7,1.5,92.7
0,0,186.317,5.9,1.7,91.5
0,0,183.388,5.2,1,92
0,0,181.691,4.7,1.1,93.7
0,0,180.201,4.4,1.5,93
0,0,180.493,4.5,1.8,92.5
0,0,176.096,3.4,1.3,93.6
0,0,175.148,3.1,1.4,94.8
22,21.6338,175.411,3.2,1.3,94.2
113.7,94.755,184.148,5.4,1.6,91.6
218.7,123.591,187.685,6.5,1.6,87.2
288.9,121.412,190.776,7.5,1.5,82.9
282.3,141.162,191.557,7.8,1.9,81.2
170.9,149.557,191.421,7.8,2,80.8
101.8,97.9617,192.636,8.1,1.9,80.4
92.6,77.4314,193.994,8.5,2.2,79.1
54.9,54.9,192.013,8.1,1.9,78.6
0,0,187.906,6.9,1.2,82.3
0,0,185.949,6.1,1.1,87.3
0,0,185.496,5.8,1,90.2
0,0,185.341,5.6,0.7,92.7
0,0,184.009,5.2,0.8,94.2
0,0,184.306,5.3,1,93.7
0,0,184.462,5.4,1,92.7
0,0,177.782,3.9,1,92
0,0,180.256,4.4,1.1,93.2
0,0,180.345,4.3,1,95.1
0,0,178.68,3.9,1.3,95.3
0,0,178.761,3.9,1,95.6
0,0,178.413,3.8,1.1,95.9
0,0,177.611,3.6,0.9,96.1
0,0,179.027,3.9,0.4,96.6
11.1,11.0017,179.913,4.1,0.8,96.7
77.5,74.4096,182.103,4.6,0.8,96.8
154.5,132.026,187.128,5.8,0.7,95.9
154.7,143.021,191.481,6.9,1.3,93.9
139.6,133.652,194.611,7.8,1.9,90.7
163.4,145.341,194.492,8,1.6,87.4
94.5,91.6142,195.282,8.3,1.2,85.6
30.7,30.3216,196.977,8.8,1.3,83.8
23.7,23.7,196.673,8.8,1.2,82.9
0,0,196.618,8.7,1,84.1
0,0,197.477,8.8,1.3,85.3
0,0,197.574,8.7,0.8,87
0,0,197.293,8.5,1,89
0,0,198.165,8.6,0.9,90.3
0,0,198.259,8.6,1.5,90.6
0,0,198.227,8.6,1.2,90.5
0,0,198.199,8.5,1,91.9
0,0,197.57,8.2,1.2,94.4
0,0,196.401,7.8,0.9,96.7
0,0,197.615,8,1.8,97.7
0,0,197.065,7.9,1.3,97.4
0,0,196.172,7.7,0.5,97.5
0,0,197.615,8,0.8,97.7
0,0,197.123,7.9,1.5,97.6
9.8,9.71902,197.962,8.1,1.4,97.3
42.1,41.5062,198.803,8.3,1.5,97
76.4,75.0524,200.025,8.6,1.8,96.4
70.4,69.4348,201.169,8.8,1.9,97.1
83.7,82.3879,204.003,9.3,2,98.7
65.2,64.3379,206.597,9.9,2.1,97.8
43.6,43.1173,208.138,10.4,2.6,95
37.7,37.1147,208.835,10.9,1.8,89.7
11.2,11.2,204.689,10.3,2.3,85.9
0,0,200.889,9.4,2.2,87.2
0,0,199.896,9,2,89.9
0,0,200.394,9.1,1.7,90
0,0,198.52,8.8,1.7,88.5
0,0,190.684,6.9,1,91.2
0,0,191.262,6.8,1.3,94.7
0,0,189.216,6.3,1.5,95.4
0,0,185.993,5.5,1.8,96.6
0,0,184.971,5.2,1.7,97.7
0,0,184.639,5.1,1.6,98.1
0,0,182.069,4.5,1.8,98.3
0,0,181.201,4.3,2,98.3
0,0,180.846,4.2,2.3,98.6
0,0,181.792,4.4,2.2,98.9
0,0,184.585,5.1,1.8,97.9
6.9,6.85746,185.139,5.3,1.9,96.7
23.3,23.1139,187.017,5.7,1.8,97.1
30.5,30.2818,191.863,6.8,2.4,96.8
67.9,66.99,197.002,8,3.1,95.6
99.6,97.7183,199.847,8.6,2.5,95.8
60.6,59.8452,201.55,8.9,2.2,96.8
119,108.748,205.338,9.7,2.3,96.8
74.6,67.4704,208.755,10.6,2.4,93.9
23.8,23.8,208.203,10.7,2.4,90.7
0,0,207.774,10.7,2.6,89.4
0,0,208.02,10.8,2.3,88.7
0,0,207.607,10.7,1.8,88.9
0,0,207.145,10.5,2.2,90.4
0,0,207.471,10.5,1.8,91.4
0,0,203.094,9.5,1.5,92.6
0,0,197.405,8.1,1.3,95.4
0,0,191.1,6.6,1.6,97.3
0,0,188.882,6.1,1.4,97.4
0,0,188.771,6.1,1.9,97
0,0,187.156,5.8,1.6,96
0,0,185.578,5.5,1.8,95.1
0,0,185.466,5.5,2.2,94.7
0,0,185.054,5.4,2.3,94.8
0,0,183.821,5.1,2,95.1
12.9,12.7419,184.176,5.2,2.2,94.8
80.6,75.6323,186.865,5.9,2.6,93.4
158.8,128.339,192.125,7.3,2.8,90
231.9,145.269,197.411,8.7,3.5,86.5
264.6,137.006,206.101,10.9,3.9,81.8
186.7,147.295,209.123,11.9,3.2,77.1
171.3,113.168,209.577,12.2,3.3,74.6
127.1,52.4798,209.571,12.3,3.3,73.4
41.7,41.7,207.742,11.8,3.3,74.8
0,0,201.894,10.2,2.8,79.3
0,0,201.945,9.9,3.1,83.4
0,0,202.862,10,3,84.7
0,0,203.942,10.2,2.8,85.1
0,0,202.76,10,2.5,84.4
0,0,198.033,9,2.4,84.2
0,0,197.234,8.9,2.4,83.2
0,0,195.281,8.6,2.6,81.5
0,0,192.039,7.6,2.5,85.4
0,0,192.455,7.4,2.8,89.6
0,0,192.424,7.4,2.8,89.5
0,0,191.398,7.2,2.7,89.1
0,0,188.113,6.5,2.4,88.6
0,0,188.667,6.7,2.6,87.5
0,0,191.678,7.4,2.6,87.1
12,11.8572,197.03,8.9,2.8,82.6
87.3,79.1058,197.348,9.4,2.7,77
178.6,124.759,205.516,11.5,4.1,72.8
223.1,145.852,212.027,13.4,4,66.8
253.9,140.513,219.008,15.3,4.3,62
215.2,139.712,222.353,16.3,4.7,58.9
172.6,109.681,221.312,16.2,4.6,57.9
90.8,68.9981,220.914,16,3.9,59
32.4,32.4,217.78,15,3.1,62.5
0,0,215.382,14.1,3.6,66.7
0,0,212.739,13.2,2.8,70.6
0,0,214.861,13.4,3.1,73.3
0,0,216.29,13.7,3.2,73.2
0,0,217.105,13.9,3.6,72.8
0,0,217.556,14,3,72.7
0,0,214.986,13.4,3.1,73.6
0,0,214.301,13.1,2.8,75.5
0,0,212.778,12.6,2.2,77.8
0,0,211.05,12,1.7,80.9
0,0,211.751,12,2.1,82.8
0,0,208.673,11.2,1.5,85
0,0,207.906,10.7,1.3,89.8
0,0,208.757,10.7,1,92.4
0,0,206.452,10.2,0.3,92.7
1.6,1.59746,206.541,10.1,1.5,94.5
24.5,24.279,208.627,10.6,1.9,93.5
83.3,81.5562,209.745,11.2,1.2,88.1
130.1,123.732,209.996,11.6,2.4,83.3
128.6,123.51,211.453,12.2,2.7,79.4
94.8,92.853,211.263,12.5,2.3,75.2
38.3,37.9027,210.497,12.3,1.7,75.7
33.5,32.9881,209.585,11.9,2.5,78.3
13.6,13.6,207.901,11.4,2.4,80.2
0,0,207.964,11.2,3.4,83
0,0,206.894,10.6,4.3,88.2
0,0,204.251,9.6,4,94.8
0,0,203.851,9.4,3.5,96.6
0,0,202.572,9.2,4.5,95.5
0,0,201.57,9,3.1,95.3
0,0,198.182,8.3,5.2,94.9
0,0,195.03,7.7,5.1,93.6
0,0,193.093,7.4,5.3,91.7
0,0,191.465,7.1,5.3,90.8
0,0,189.517,6.6,4.6,91.8
0,0,189.04,6.5,4.7,91.7
0,0,187.616,6.2,4.6,91.4
