# HOSTRADA weather file for IDA ICE
# Columns: Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
# Units: - - h degC % W/m2 W/m2 deg m/s W/m2
Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
4 30 14 20.200 54.100 635.302 210.868 285.000 3.500 714.200
4 30 15 21.000 48.900 804.158 148.516 288.000 3.400 771.700
4 30 16 21.600 44.400 869.550 125.907 280.000 3.200 750.900
4 30 17 22.100 42.300 880.885 109.722 290.000 3.300 662.500
4 30 18 22.800 42.400 893.409 89.595 308.000 3.100 543.000
4 30 19 22.300 40.600 889.911 64.515 322.000 3.600 391.000
4 30 20 22.000 40.000 881.591 37.642 307.000 2.800 227.400
4 30 21 20.500 43.700 1058.295 13.167 317.000 3.100 79.800
4 30 22 18.000 53.600 0.000 1.000 324.000 2.700 1.000
4 30 23 15.600 66.400 0.000 0.000 351.000 2.300 0.000
4 30 24 14.300 75.100 0.000 0.000 21.000 2.900 0.000
5 1 1 15.400 73.500 0.000 0.000 13.000 2.600 0.000
5 1 2 13.700 74.100 0.000 0.000 28.000 1.900 0.000
5 1 3 12.700 82.500 0.000 0.000 15.000 1.500 0.000
5 1 4 11.300 85.600 0.000 0.000 68.000 1.600 0.000
5 1 5 10.400 90.800 0.000 0.000 70.000 1.300 0.000
5 1 6 9.800 94.000 0.000 0.000 130.000 1.100 0.000
5 1 7 9.300 96.300 0.000 3.000 101.000 1.200 3.000
5 1 8 10.200 96.000 19.615 75.123 173.000 1.200 79.000
5 1 9 14.100 92.500 223.488 155.745 166.000 1.100 234.000
5 1 10 17.100 77.400 452.173 174.812 145.000 2.000 397.700
5 1 11 19.300 59.700 608.320 171.927 189.000 1.700 546.800
5 1 12 20.700 52.100 736.310 155.657 164.000 1.700 679.700
5 1 13 21.700 46.800 812.418 145.725 191.000 2.100 773.600
5 1 14 22.200 42.800 828.452 145.976 178.000 1.700 805.000
5 1 15 23.600 39.600 838.028 140.720 267.000 2.000 792.800
5 1 16 23.700 35.300 839.064 130.364 272.000 1.900 736.100
5 1 17 24.300 32.100 870.098 110.383 244.000 2.600 659.200
5 1 18 24.500 30.100 915.504 92.417 136.000 1.300 560.100
5 1 19 24.400 29.600 922.270 67.502 14.000 1.400 409.100
5 1 20 24.000 31.900 934.669 40.442 138.000 1.600 245.100
5 1 21 21.900 38.600 1084.540 14.338 100.000 1.600 86.900
5 1 22 19.300 47.600 0.000 1.000 114.000 1.600 1.000
5 1 23 16.800 55.400 0.000 0.000 124.000 2.500 0.000
5 1 24 15.400 61.800 0.000 0.000 125.000 2.400 0.000
5 2 1 14.200 67.700 0.000 0.000 128.000 2.500 0.000
5 2 2 13.800 72.000 0.000 0.000 151.000 2.500 0.000
5 2 3 12.700 75.400 0.000 0.000 149.000 2.500 0.000
5 2 4 11.800 78.600 0.000 0.000 127.000 2.500 0.000
5 2 5 12.000 79.500 0.000 0.000 134.000 2.300 0.000
5 2 6 12.800 78.100 0.000 0.000 151.000 2.200 0.000
5 2 7 13.200 74.400 0.000 3.900 151.000 1.700 3.900
5 2 8 13.100 75.300 4.236 49.944 167.000 1.300 50.800
5 2 9 15.100 73.600 61.770 155.919 180.000 1.700 177.800
5 2 10 18.300 65.600 254.099 216.372 220.000 2.200 342.600
5 2 11 21.900 56.700 276.577 265.361 211.000 3.100 436.800
5 2 12 24.200 47.500 355.342 284.383 227.000 3.600 538.500
5 2 13 25.000 43.100 610.040 215.645 273.000 4.300 689.100
5 2 14 26.900 38.300 822.160 147.891 253.000 5.200 804.500
5 2 15 27.000 32.800 480.958 266.170 253.000 6.500 641.900
5 2 16 27.800 30.400 86.589 327.720 233.000 6.700 390.500
5 2 17 27.400 29.600 86.427 286.511 266.000 5.600 341.300
5 2 18 27.700 28.400 852.768 91.148 256.000 6.300 529.600
5 2 19 26.700 27.500 494.871 124.886 245.000 5.200 309.900
5 2 20 21.000 37.800 9.023 73.291 265.000 8.300 75.300
5 2 21 16.100 67.500 2.964 14.690 92.000 4.900 14.900
5 2 22 15.800 91.500 0.000 0.000 6.000 2.100 0.000
5 2 23 16.200 95.300 0.000 0.000 228.000 1.800 0.000
5 2 24 15.900 96.500 0.000 0.000 233.000 2.400 0.000
5 3 1 15.200 96.900 0.000 0.000 274.000 2.100 0.000
5 3 2 14.600 96.700 0.000 0.000 263.000 2.500 0.000
5 3 3 14.300 96.600 0.000 0.000 256.000 2.500 0.000
5 3 4 14.700 96.900 0.000 0.000 306.000 2.500 0.000
5 3 5 13.900 96.400 0.000 0.000 320.000 2.700 0.000
5 3 6 13.000 95.400 0.000 0.000 319.000 2.400 0.000
5 3 7 12.700 92.900 0.023 1.099 332.000 2.500 1.100
5 3 8 12.100 89.200 3.065 43.468 321.000 2.700 44.100
5 3 9 12.200 84.300 114.577 163.857 318.000 2.800 204.900
5 3 10 12.600 78.400 402.154 188.714 307.000 3.100 390.000
5 3 11 13.700 72.700 626.235 168.110 302.000 3.400 558.500
5 3 12 14.900 63.500 769.252 146.714 295.000 3.700 699.400
5 3 13 15.600 56.400 533.134 245.633 296.000 3.400 661.100
5 3 14 16.400 54.300 180.260 363.882 269.000 2.500 508.400
5 3 15 16.200 53.100 119.051 359.035 279.000 2.300 452.400
5 3 16 15.400 53.500 9.620 242.996 287.000 2.100 250.000
5 3 17 14.900 58.300 2.794 128.320 213.000 2.200 130.100
5 3 18 13.900 68.100 1.982 87.975 224.000 1.600 89.000
5 3 19 14.200 76.700 7.641 119.217 191.000 1.400 122.100
5 3 20 13.900 79.000 41.755 95.452 74.000 0.500 104.900
5 3 21 14.200 79.000 25.467 29.498 182.000 1.000 31.400
5 3 22 14.000 81.600 0.000 0.000 185.000 1.400 0.000
5 3 23 14.100 84.600 0.000 0.000 294.000 2.200 0.000
5 3 24 12.900 87.500 0.000 0.000 276.000 2.700 0.000
5 4 1 12.500 89.300 0.000 0.000 286.000 3.800 0.000
5 4 2 12.100 87.200 0.000 0.000 280.000 4.700 0.000
5 4 3 12.000 80.600 0.000 0.000 290.000 6.300 0.000
5 4 4 11.000 72.100 0.000 0.000 285.000 6.000 0.000
5 4 5 10.200 69.200 0.000 0.000 297.000 6.800 0.000
5 4 6 9.100 74.100 0.000 0.000 279.000 4.900 0.000
5 4 7 8.900 79.100 0.077 2.095 268.000 5.500 2.100
5 4 8 9.200 78.000 0.727 21.747 282.000 6.100 21.900
5 4 9 9.400 75.700 3.445 80.853 277.000 5.600 82.100
5 4 10 10.000 74.400 12.082 176.108 281.000 5.900 182.200
5 4 11 10.700 74.100 99.302 285.153 270.000 5.400 347.400
5 4 12 10.800 71.300 5.545 203.598 274.000 6.100 207.600
5 4 13 10.700 69.900 2.398 146.124 259.000 5.800 148.000
5 4 14 11.300 72.300 9.068 265.002 292.000 6.100 272.300
5 4 15 11.600 68.000 35.631 325.451 264.000 6.100 353.500
5 4 16 12.500 57.200 110.014 333.871 259.000 6.300 414.300
5 4 17 12.900 51.500 55.667 278.665 265.000 5.300 314.300
5 4 18 14.000 49.800 618.838 142.119 254.000 5.500 464.300
5 4 19 13.500 50.100 298.902 159.713 255.000 4.400 273.500
5 4 20 12.800 53.100 50.134 98.975 309.000 4.200 110.500
5 4 21 11.400 60.300 261.734 33.955 328.000 3.200 54.500
5 4 22 11.200 67.500 0.000 2.100 332.000 2.500 2.100
5 4 23 9.700 71.400 0.000 0.000 348.000 3.600 0.000
5 4 24 8.400 81.900 0.000 0.000 39.000 2.800 0.000
5 5 1 8.300 87.100 0.000 0.000 42.000 2.900 0.000
5 5 2 8.200 82.600 0.000 0.000 50.000 3.200 0.000
5 5 3 7.000 83.100 0.000 0.000 54.000 3.200 0.000
5 5 4 5.900 86.600 0.000 0.000 80.000 2.800 0.000
5 5 5 5.100 88.300 0.000 0.000 70.000 3.000 0.000
5 5 6 4.800 88.700 0.000 0.000 62.000 3.800 0.000
5 5 7 4.500 87.000 0.065 1.996 76.000 3.100 2.000
5 5 8 5.800 82.700 0.378 16.019 78.000 3.200 16.100
5 5 9 6.400 78.000 1.144 47.381 72.000 3.600 47.800
5 5 10 7.200 74.900 6.533 153.083 71.000 4.000 156.400
5 5 11 8.400 69.900 257.275 273.363 56.000 4.500 435.500
5 5 12 10.500 56.600 788.104 142.293 77.000 4.700 713.600
5 5 13 12.300 46.300 864.399 137.464 93.000 4.000 816.400
5 5 14 12.800 41.400 890.840 142.181 65.000 4.500 861.700
5 5 15 13.400 38.900 883.181 138.061 58.000 4.000 835.900
5 5 16 13.300 38.000 507.494 240.087 47.000 4.300 612.600
5 5 17 12.800 38.300 122.378 294.290 359.000 4.400 373.000
5 5 18 13.100 38.300 215.487 233.530 14.000 4.600 346.400
5 5 19 12.300 38.700 395.953 145.642 14.000 3.500 297.700
5 5 20 12.200 40.600 788.165 45.815 14.000 3.500 229.800
5 5 21 11.700 39.900 1035.185 16.830 42.000 3.000 102.000
5 5 22 10.300 40.700 0.000 2.100 38.000 2.800 2.100
5 5 23 8.200 47.800 0.000 0.000 28.000 2.500 0.000
5 5 24 7.800 55.500 0.000 0.000 29.000 2.300 0.000
5 6 1 7.300 58.300 0.000 0.000 20.000 2.200 0.000
5 6 2 5.800 63.400 0.000 0.000 9.000 1.400 0.000
5 6 3 4.600 71.000 0.000 0.000 21.000 1.800 0.000
5 6 4 3.800 75.600 0.000 0.000 42.000 1.900 0.000
5 6 5 3.100 79.400 0.000 0.000 19.000 1.200 0.000
5 6 6 2.700 84.800 0.000 0.000 28.000 0.800 0.000
5 6 7 2.300 87.400 2.886 13.805 335.000 1.700 14.000
5 6 8 3.500 86.500 62.892 96.071 295.000 0.800 109.800
5 6 9 7.200 75.400 295.556 155.347 299.000 1.900 264.600
5 6 10 9.600 58.900 525.188 162.690 280.000 2.400 431.200
5 6 11 11.700 48.400 672.120 156.317 316.000 3.700 582.100
5 6 12 12.700 40.500 774.006 146.711 314.000 3.100 710.200
5 6 13 13.400 35.400 845.670 140.367 338.000 3.200 807.100
5 6 14 14.300 34.200 882.540 141.542 297.000 3.900 856.900
5 6 15 15.400 33.500 911.553 142.841 323.000 4.100 865.700
5 6 16 16.100 33.300 925.748 134.805 311.000 4.200 817.000
5 6 17 16.800 34.300 825.649 118.408 354.000 4.400 651.900
5 6 18 14.600 42.900 373.915 204.781 336.000 5.800 401.800
5 6 19 14.400 51.700 852.108 68.450 317.000 5.300 398.500
5 6 20 13.800 51.000 920.467 43.098 267.000 4.100 261.200
5 6 21 13.400 52.800 919.347 15.626 138.000 2.100 94.700
5 6 22 12.900 56.000 0.000 2.100 345.000 2.300 2.100
5 6 23 12.300 59.900 0.000 0.000 335.000 2.100 0.000
5 6 24 11.600 65.700 0.000 0.000 343.000 1.200 0.000
5 7 1 9.400 74.200 0.000 0.000 4.000 1.500 0.000
5 7 2 7.900 83.200 0.000 0.000 27.000 2.200 0.000
5 7 3 7.500 87.900 0.000 0.000 67.000 2.300 0.000
5 7 4 7.500 89.800 0.000 0.000 74.000 2.500 0.000
5 7 5 7.700 89.800 0.000 0.000 73.000 3.100 0.000
5 7 6 7.900 87.700 0.000 0.000 71.000 3.300 0.000
5 7 7 7.300 86.600 0.302 4.778 70.000 2.900 4.800
5 7 8 7.800 83.400 20.544 84.836 68.000 3.000 89.400
5 7 9 9.100 75.300 104.648 169.936 82.000 4.300 209.000
5 7 10 10.300 63.600 267.418 221.268 86.000 4.700 358.900
5 7 11 11.800 51.600 386.612 243.748 84.000 4.400 489.900
5 7 12 13.600 44.500 551.244 223.119 62.000 4.800 626.100
5 7 13 14.800 36.200 681.483 191.542 72.000 5.800 730.800
5 7 14 15.500 30.300 776.706 162.842 87.000 5.900 794.600
5 7 15 15.400 30.000 827.759 145.176 90.000 5.200 803.900
5 7 16 15.400 28.500 827.982 134.904 85.000 5.400 747.400
5 7 17 15.400 27.600 813.532 121.255 66.000 6.600 649.300
5 7 18 15.600 27.200 792.459 102.910 65.000 5.500 522.900
5 7 19 14.600 27.600 669.701 96.721 73.000 5.200 358.300
5 7 20 14.400 29.500 353.142 95.499 86.000 5.000 180.400
5 7 21 13.300 31.200 494.262 29.863 61.000 4.200 74.200
5 7 22 12.200 34.700 0.000 3.700 78.000 3.400 3.700
5 7 23 10.600 40.300 0.000 0.000 77.000 2.600 0.000
5 7 24 9.600 47.100 0.000 0.000 100.000 2.500 0.000
5 8 1 8.700 52.500 0.000 0.000 61.000 2.200 0.000
5 8 2 8.100 55.500 0.000 0.000 66.000 2.400 0.000
5 8 3 6.800 59.300 0.000 0.000 70.000 2.200 0.000
5 8 4 5.500 66.000 0.000 0.000 76.000 2.100 0.000
5 8 5 4.500 73.100 0.000 0.000 66.000 2.400 0.000
5 8 6 4.900 75.700 0.000 0.000 73.000 2.400 0.000
5 8 7 3.900 77.100 1.372 10.696 69.000 1.900 10.800
5 8 8 5.900 77.600 28.600 90.538 76.000 1.800 97.000
5 8 9 8.400 67.000 218.223 167.468 88.000 1.900 249.700
5 8 10 10.700 52.500 147.814 236.534 145.000 1.400 313.100
5 8 11 12.600 43.400 569.060 189.512 116.000 1.600 553.600
5 8 12 14.200 37.200 739.015 158.275 63.000 2.200 700.700
5 8 13 13.900 35.000 396.738 300.242 34.000 2.500 615.300
5 8 14 14.500 34.800 206.672 365.029 27.000 2.100 533.700
5 8 15 14.700 34.800 74.599 356.231 18.000 3.500 415.800
5 8 16 16.300 36.000 33.721 304.262 43.000 2.200 329.300
5 8 17 15.500 36.000 18.231 244.214 57.000 3.900 256.100
5 8 18 15.600 35.600 33.805 218.481 44.000 2.200 236.500
5 8 19 15.200 36.400 56.451 171.369 66.000 2.700 193.600
5 8 20 14.600 38.000 134.631 111.471 60.000 3.800 144.300
5 8 21 13.400 41.200 802.825 17.756 71.000 2.800 92.700
5 8 22 12.800 47.100 0.000 2.200 101.000 1.700 2.200
5 8 23 11.900 54.300 0.000 0.000 138.000 1.700 0.000
5 8 24 9.700 61.600 0.000 0.000 118.000 1.800 0.000
5 9 1 8.200 68.400 0.000 0.000 98.000 0.800 0.000
5 9 2 7.700 73.600 0.000 0.000 73.000 1.000 0.000
5 9 3 7.700 76.200 0.000 0.000 59.000 0.600 0.000
5 9 4 6.800 79.400 0.000 0.000 61.000 0.700 0.000
5 9 5 6.000 84.500 0.000 0.000 76.000 1.600 0.000
5 9 6 4.600 89.700 0.000 0.000 71.000 0.800 0.000
5 9 7 4.300 93.000 2.724 15.784 79.000 0.700 16.000
5 9 8 5.200 93.200 68.478 101.677 72.000 0.900 117.400
5 9 9 9.300 82.600 303.887 158.338 78.000 0.700 273.900
5 9 10 12.500 63.800 519.347 166.906 293.000 1.300 437.600
5 9 11 14.400 49.200 644.221 166.671 350.000 1.600 580.800
5 9 12 15.700 40.000 729.718 161.707 341.000 1.600 699.400
5 9 13 16.500 33.600 792.769 154.270 136.000 1.900 786.000
5 9 14 17.400 31.400 765.078 167.348 126.000 2.500 793.800
5 9 15 17.200 31.600 491.648 267.293 311.000 1.700 661.200
5 9 16 18.300 30.300 486.419 250.498 263.000 3.100 613.000
5 9 17 19.000 28.800 486.154 220.175 292.000 3.200 538.500
5 9 18 18.100 30.500 407.386 199.946 309.000 2.900 418.300
5 9 19 19.000 31.300 357.634 156.729 302.000 1.400 298.700
5 9 20 18.900 30.500 324.592 100.954 186.000 2.400 181.200
5 9 21 17.900 32.700 952.563 18.249 285.000 2.300 110.600
5 9 22 15.200 40.600 0.000 7.000 276.000 2.400 7.000
5 9 23 13.300 51.600 0.000 0.000 260.000 3.200 0.000
5 9 24 12.400 56.900 0.000 0.000 258.000 3.200 0.000
5 10 1 12.100 59.500 0.000 0.000 253.000 3.200 0.000
5 10 2 12.200 59.400 0.000 0.000 249.000 2.700 0.000
5 10 3 12.600 58.000 0.000 0.000 319.000 2.400 0.000
5 10 4 12.400 56.900 0.000 0.000 292.000 2.200 0.000
5 10 5 12.000 57.700 0.000 0.000 279.000 1.500 0.000
5 10 6 11.300 61.400 0.000 0.000 311.000 2.300 0.000
5 10 7 9.400 68.700 1.901 13.842 318.000 2.500 14.000
5 10 8 10.600 74.100 64.706 102.711 309.000 1.800 117.800
5 10 9 11.900 75.100 303.790 159.655 317.000 2.200 276.200
5 10 10 13.400 74.800 522.705 166.914 303.000 2.300 441.000
5 10 11 14.400 69.300 461.245 224.636 330.000 3.300 522.500
5 10 12 14.800 63.800 220.126 327.987 300.000 3.500 490.800
5 10 13 15.500 61.700 165.250 363.376 322.000 3.300 495.500
5 10 14 15.600 59.800 75.434 366.436 351.000 3.000 428.400
5 10 15 15.300 60.500 28.454 321.629 352.000 4.000 344.500
5 10 16 16.000 60.800 240.966 327.278 341.000 3.300 507.500
5 10 17 17.000 54.900 803.783 124.564 317.000 3.400 653.100
5 10 18 18.400 50.600 692.688 127.196 320.000 3.900 500.500
5 10 19 17.900 50.700 559.899 120.087 349.000 4.000 344.100
5 10 20 17.200 52.100 638.759 65.556 11.000 3.700 225.600
5 10 21 16.300 55.800 842.922 17.884 33.000 3.700 102.600
5 10 22 14.800 60.200 0.000 5.400 37.000 3.300 5.400
5 10 23 13.400 64.600 0.000 0.000 66.000 3.800 0.000
5 10 24 12.200 68.500 0.000 0.000 45.000 4.600 0.000
5 11 1 10.400 72.500 0.000 0.000 54.000 3.400 0.000
5 11 2 9.100 77.700 0.000 0.000 45.000 2.700 0.000
5 11 3 8.500 80.300 0.000 0.000 62.000 2.200 0.000
5 11 4 7.400 83.100 0.000 0.000 74.000 2.400 0.000
5 11 5 6.800 85.400 0.000 0.000 66.000 2.500 0.000
5 11 6 6.500 85.400 0.000 0.000 71.000 2.700 0.000
5 11 7 6.500 86.100 0.036 1.997 77.000 2.700 2.000
5 11 8 7.800 85.000 0.691 23.836 90.000 2.200 24.000
5 11 9 8.900 81.100 18.105 144.595 99.000 3.000 151.600
5 11 10 10.600 76.200 235.450 231.521 81.000 2.900 355.700
5 11 11 12.500 70.000 499.214 213.688 90.000 2.200 537.500
5 11 12 14.200 64.200 422.818 271.324 107.000 2.400 585.200
5 11 13 15.400 56.700 580.042 232.626 91.000 2.800 697.900
5 11 14 16.300 49.000 778.393 163.628 94.000 2.100 805.000
5 11 15 17.000 42.800 885.160 141.042 100.000 3.100 854.800
5 11 16 18.100 38.500 899.944 133.469 74.000 3.500 808.900
5 11 17 18.200 36.200 893.061 116.523 131.000 2.400 706.200
5 11 18 18.300 34.300 862.035 94.544 94.000 4.000 561.600
5 11 19 18.300 34.300 830.984 72.871 54.000 3.300 407.900
5 11 20 17.500 35.900 889.794 44.632 45.000 3.600 270.500
5 11 21 16.200 37.600 939.314 19.305 66.000 4.200 117.000
5 11 22 14.100 40.700 0.000 8.900 83.000 3.300 8.900
5 11 23 12.400 45.900 0.000 0.000 79.000 2.700 0.000
5 11 24 12.200 51.500 0.000 0.000 47.000 4.500 0.000
5 12 1 10.900 56.500 0.000 0.000 59.000 4.300 0.000
5 12 2 9.900 60.200 0.000 0.000 68.000 3.500 0.000
5 12 3 8.800 62.500 0.000 0.000 59.000 3.200 0.000
5 12 4 7.800 64.900 0.000 0.000 63.000 2.700 0.000
5 12 5 7.100 67.400 0.000 0.000 45.000 2.600 0.000
5 12 6 5.800 70.800 0.000 0.000 50.000 2.200 0.000
5 12 7 5.500 74.300 2.929 18.635 40.000 2.400 18.900
5 12 8 6.700 72.700 81.300 107.582 59.000 2.400 127.100
5 12 9 7.800 68.400 306.083 161.804 80.000 2.900 281.200
5 12 10 9.700 62.500 522.788 168.526 87.000 2.300 445.800
5 12 11 12.200 54.500 670.581 160.170 60.000 1.900 597.000
5 12 12 14.300 47.600 772.754 149.421 142.000 1.900 725.100
5 12 13 16.300 41.400 834.773 144.486 139.000 2.200 816.200
5 12 14 16.700 35.600 838.005 147.731 171.000 2.900 840.300
5 12 15 16.800 32.200 842.034 143.820 22.000 2.600 824.900
5 12 16 17.900 30.800 839.917 134.272 61.000 3.200 766.800
5 12 17 18.600 30.700 810.204 123.865 50.000 3.300 661.000
5 12 18 18.900 29.900 786.787 106.282 111.000 3.400 534.800
5 12 19 18.600 28.800 879.362 70.702 95.000 4.000 427.900
5 12 20 18.100 29.900 885.724 44.995 68.000 4.000 272.700
5 12 21 16.500 32.700 983.709 20.889 78.000 4.100 126.600
5 12 22 14.800 36.700 0.000 15.600 90.000 3.400 15.600
5 12 23 13.100 42.700 0.000 0.000 92.000 3.200 0.000
5 12 24 11.500 49.600 0.000 0.000 105.000 3.100 0.000
5 13 1 10.300 55.900 0.000 0.000 68.000 2.600 0.000
5 13 2 9.300 60.800 0.000 0.000 72.000 2.300 0.000
5 13 3 8.400 64.700 0.000 0.000 90.000 2.000 0.000
5 13 4 7.400 69.800 0.000 0.000 55.000 1.600 0.000
5 13 5 6.600 75.600 0.000 0.000 20.000 1.300 0.000
5 13 6 6.000 80.800 0.000 0.000 37.000 1.500 0.000
5 13 7 5.700 85.100 2.716 18.644 61.000 1.600 18.900
5 13 8 7.400 86.400 73.498 108.213 60.000 1.800 126.100
5 13 9 10.900 70.500 296.612 164.385 74.000 2.100 281.000
5 13 10 13.800 51.400 506.111 173.617 64.000 1.500 443.500
5 13 11 15.800 40.000 650.410 166.959 91.000 1.800 592.400
5 13 12 16.900 34.100 753.043 155.785 72.000 2.400 718.700
5 13 13 17.200 32.500 827.415 146.376 355.000 3.000 814.200
5 13 14 18.200 30.800 873.994 143.977 46.000 2.400 868.400
5 13 15 19.100 29.200 900.683 144.392 325.000 2.100 875.100
5 13 16 20.300 27.100 910.161 135.894 327.000 2.300 823.600
5 13 17 20.700 25.800 920.699 121.094 88.000 2.400 733.900
5 13 18 20.900 26.300 918.996 99.413 82.000 2.000 602.500
5 13 19 21.000 26.500 907.477 73.375 324.000 1.800 444.700
5 13 20 20.700 27.000 913.678 46.992 264.000 1.400 284.800
5 13 21 19.900 29.500 972.330 21.302 302.000 1.900 129.100
5 13 22 18.100 34.100 0.000 15.900 292.000 2.900 15.900
5 13 23 14.800 43.600 0.000 0.000 315.000 2.400 0.000
5 13 24 13.500 56.900 0.000 0.000 332.000 1.600 0.000
5 14 1 12.200 62.400 0.000 0.000 304.000 1.900 0.000
5 14 2 11.100 64.400 0.000 0.000 276.000 2.200 0.000
5 14 3 10.900 68.000 0.000 0.000 295.000 2.200 0.000
5 14 4 11.000 69.300 0.000 0.000 291.000 2.600 0.000
5 14 5 10.500 69.700 0.000 0.000 294.000 1.900 0.000
5 14 6 10.600 72.500 0.000 0.000 257.000 2.100 0.000
5 14 7 11.400 73.300 0.028 1.997 272.000 1.900 2.000
5 14 8 12.400 70.800 1.003 29.853 278.000 1.700 30.100
5 14 9 14.000 68.500 103.711 179.716 282.000 2.200 220.800
5 14 10 16.600 61.100 359.051 210.638 268.000 3.200 403.100
5 14 11 18.400 53.100 429.584 237.484 270.000 4.400 519.600
5 14 12 19.000 48.100 519.390 239.162 284.000 6.300 628.700
5 14 13 19.900 42.200 712.615 182.836 280.000 6.300 759.700
5 14 14 20.400 39.200 804.573 156.528 291.000 6.700 825.300
5 14 15 21.400 36.900 858.166 142.050 295.000 5.900 840.300
5 14 16 21.300 34.600 874.838 131.642 292.000 6.500 794.800
5 14 17 22.000 33.500 766.929 135.267 305.000 6.400 647.700
5 14 18 22.000 32.300 610.830 150.838 306.000 7.600 486.900
5 14 19 20.900 33.400 342.308 164.829 275.000 6.200 305.900
5 14 20 20.500 36.000 219.835 116.591 305.000 5.900 174.500
5 14 21 19.600 36.100 131.575 52.072 317.000 5.900 67.100
5 14 22 18.300 38.300 0.000 10.000 324.000 5.800 10.000
5 14 23 16.900 46.500 0.000 0.000 319.000 5.200 0.000
5 14 24 15.800 56.300 0.000 0.000 312.000 5.700 0.000
5 15 1 14.900 64.800 0.000 0.000 303.000 5.800 0.000
5 15 2 14.000 69.800 0.000 0.000 316.000 6.100 0.000
5 15 3 12.600 66.800 0.000 0.000 343.000 6.400 0.000
5 15 4 11.100 64.700 0.000 0.000 347.000 6.100 0.000
5 15 5 10.200 67.900 0.000 0.000 342.000 5.100 0.000
5 15 6 9.400 70.900 0.000 0.000 356.000 3.600 0.000
5 15 7 8.400 69.700 3.207 21.677 17.000 2.700 22.000
5 15 8 9.100 65.000 118.333 113.655 2.000 4.000 143.200
5 15 9 10.400 62.700 385.183 152.200 346.000 3.800 305.900
5 15 10 12.200 59.300 596.198 151.415 342.000 4.400 472.600
5 15 11 13.000 53.600 486.623 220.499 331.000 5.300 541.300
5 15 12 14.100 45.400 569.269 221.392 325.000 6.700 649.700
5 15 13 14.500 38.200 373.502 313.786 335.000 7.200 617.000
5 15 14 14.000 37.500 67.815 367.877 336.000 7.400 424.400
5 15 15 13.900 40.700 13.784 290.753 327.000 7.900 302.000
5 15 16 13.200 44.800 22.968 294.435 7.000 7.100 311.900
5 15 17 14.200 47.300 117.548 305.262 0.000 6.200 384.100
5 15 18 12.700 52.100 13.972 197.475 4.000 6.300 205.200
5 15 19 11.900 60.000 249.560 180.032 10.000 5.000 283.600
5 15 20 12.600 60.500 73.257 118.376 4.000 5.700 137.900
5 15 21 11.800 60.100 106.055 53.336 28.000 4.200 65.800
5 15 22 11.700 60.500 0.000 6.200 15.000 3.000 6.200
5 15 23 11.200 61.500 0.000 0.000 31.000 2.300 0.000
5 15 24 10.700 64.800 0.000 0.000 43.000 1.900 0.000
5 16 1 9.900 72.500 0.000 0.000 32.000 2.200 0.000
5 16 2 9.300 83.400 0.000 0.000 268.000 2.400 0.000
5 16 3 9.300 90.000 0.000 0.000 243.000 2.600 0.000
5 16 4 9.500 93.000 0.000 0.000 253.000 2.600 0.000
5 16 5 9.700 92.200 0.000 0.000 272.000 3.300 0.000
5 16 6 9.200 90.900 0.000 0.000 287.000 3.600 0.000
5 16 7 9.100 89.000 1.476 15.246 295.000 4.100 15.400
5 16 8 9.100 85.800 9.138 82.991 297.000 4.400 85.300
5 16 9 9.900 82.600 8.856 131.042 310.000 4.200 134.600
5 16 10 11.500 76.600 29.921 217.603 296.000 4.900 233.800
5 16 11 12.000 71.800 4.845 174.194 306.000 4.700 177.400
5 16 12 11.400 74.300 2.502 143.512 303.000 4.100 145.400
5 16 13 12.300 74.200 4.511 206.928 291.000 5.000 210.600
5 16 14 13.300 66.900 173.413 377.777 308.000 6.600 522.700
5 16 15 14.700 62.600 617.243 221.362 299.000 5.900 726.400
5 16 16 14.700 62.000 30.413 307.302 313.000 4.100 330.500
5 16 17 14.100 59.000 250.937 291.580 276.000 3.000 460.500
5 16 18 15.800 54.000 807.746 103.792 317.000 4.100 552.500
5 16 19 16.500 46.000 895.467 73.937 34.000 5.600 448.100
5 16 20 15.100 40.600 861.015 46.907 25.000 5.300 279.000
5 16 21 15.200 40.600 184.034 54.375 26.000 5.000 76.600
5 16 22 14.100 44.300 0.000 2.200 33.000 4.900 2.200
5 16 23 13.100 49.400 0.000 0.000 32.000 2.800 0.000
5 16 24 12.300 54.400 0.000 0.000 318.000 1.800 0.000
5 17 1 11.100 62.200 0.000 0.000 258.000 2.500 0.000
5 17 2 11.400 63.800 0.000 0.000 280.000 3.000 0.000
5 17 3 10.900 62.300 0.000 0.000 298.000 4.200 0.000
5 17 4 10.600 62.600 0.000 0.000 291.000 4.400 0.000
5 17 5 10.200 63.600 0.000 0.000 286.000 4.900 0.000
5 17 6 10.500 65.700 0.000 0.000 291.000 4.600 0.000
5 17 7 10.100 69.800 0.060 3.194 288.000 4.600 3.200
5 17 8 10.200 75.800 2.081 44.368 294.000 4.700 44.900
5 17 9 11.400 77.100 16.848 149.084 296.000 4.600 155.900
